top-level_category,second-level_category,date,residual
Women Clothes,Socks & Stockings,2023-10-01,95890.06134469196
Women Clothes,Socks & Stockings,2023-11-01,77441.78402060043
Women Clothes,Socks & Stockings,2023-12-01,862.9070947646978
Women Clothes,Socks & Stockings,2024-01-01,-84196.4778805644
Women Clothes,Socks & Stockings,2024-02-01,-65144.445397639414
Women Clothes,Socks & Stockings,2024-03-01,-501747.6221975838
Women Clothes,Socks & Stockings,2024-04-01,-570445.2309350095
Women Clothes,Socks & Stockings,2024-05-01,-240487.42242115352
Women Clothes,Socks & Stockings,2024-06-01,194251.2304807813
Women Clothes,Socks & Stockings,2024-07-01,67789.74544443801
Women Clothes,Socks & Stockings,2024-08-01,-501268.0049780623
Women Clothes,Socks & Stockings,2024-09-01,318348.89247943426
Women Clothes,Socks & Stockings,2024-10-01,164721.61745066487
Women Clothes,Socks & Stockings,2024-11-01,-96686.28702149482
Women Clothes,Socks & Stockings,2024-12-01,-138798.05687887163
Women Clothes,Socks & Stockings,2025-01-01,-283689.8916459971
Women Clothes,Socks & Stockings,2025-02-01,-282293.75084201037
Women Clothes,Socks & Stockings,2025-03-01,-124356.10872132616
Women Clothes,Socks & Stockings,2025-04-01,-3840.7040722431266
Women Clothes,Socks & Stockings,2025-05-01,20488.793689865575
Women Clothes,Socks & Stockings,2025-06-01,44922.00138831325
Women Clothes,Socks & Stockings,2025-07-01,34903.94872710858
Women Clothes,Socks & Stockings,2025-08-01,125544.73606388977
Women Clothes,Socks & Stockings,2025-09-01,-213214.60870188405
Women Clothes,Socks & Stockings,2025-10-01,297145.1969879996
Women Clothes,Socks & Stockings,2025-11-01,-20259.93901885487
Women Clothes,Sweaters & Cardigans,2022-03-01,41550.0
Women Clothes,Sweaters & Cardigans,2022-04-01,5825.032152588035
Women Clothes,Sweaters & Cardigans,2022-05-01,9638.163037835038
Women Clothes,Sweaters & Cardigans,2022-06-01,5188.404437890276
Women Clothes,Sweaters & Cardigans,2022-07-01,6256.078622854642
Women Clothes,Sweaters & Cardigans,2022-08-01,1084.3524600059682
Women Clothes,Sweaters & Cardigans,2022-09-01,-8706.813473184971
Women Clothes,Sweaters & Cardigans,2022-10-01,-21321.573911131512
Women Clothes,Sweaters & Cardigans,2022-11-01,-34808.97889954795
Women Clothes,Sweaters & Cardigans,2022-12-01,564.5937383615528
Women Clothes,Sweaters & Cardigans,2023-01-01,7151.254376171055
Women Clothes,Sweaters & Cardigans,2023-02-01,-6639.246045474858
Women Clothes,Sweaters & Cardigans,2023-03-01,-8206.093585024362
Women Clothes,Sweaters & Cardigans,2023-04-01,-30234.488964214263
Women Clothes,Sweaters & Cardigans,2023-05-01,-41708.709837414506
Women Clothes,Sweaters & Cardigans,2023-06-01,-36995.16161981989
Women Clothes,Sweaters & Cardigans,2023-07-01,-25257.849331772777
Women Clothes,Sweaters & Cardigans,2023-08-01,-29105.851849938605
Women Clothes,Sweaters & Cardigans,2023-09-01,-32731.97833406611
Women Clothes,Sweaters & Cardigans,2023-10-01,-31844.69076674976
Women Clothes,Sweaters & Cardigans,2023-11-01,-21864.88434500041
Women Clothes,Sweaters & Cardigans,2023-12-01,12253.44812676018
Women Clothes,Sweaters & Cardigans,2024-01-01,-2775.8606874186517
Women Clothes,Sweaters & Cardigans,2024-02-01,-12169.304206041888
Women Clothes,Sweaters & Cardigans,2024-03-01,-64186.15159684743
Women Clothes,Sweaters & Cardigans,2024-04-01,-73258.49385413295
Women Clothes,Sweaters & Cardigans,2024-05-01,-72050.6475526452
Women Clothes,Sweaters & Cardigans,2024-06-01,82079.01403495173
Women Clothes,Sweaters & Cardigans,2024-07-01,-18266.262500775425
Women Clothes,Sweaters & Cardigans,2024-08-01,-59648.20271686533
Women Clothes,Sweaters & Cardigans,2024-09-01,-39288.31837799776
Women Clothes,Sweaters & Cardigans,2024-10-01,-16749.582197198222
Women Clothes,Sweaters & Cardigans,2024-11-01,2134.05464672589
Women Clothes,Sweaters & Cardigans,2024-12-01,-24236.778129652055
Women Clothes,Sweaters & Cardigans,2025-01-01,-41373.375979929246
Women Clothes,Sweaters & Cardigans,2025-02-01,-26918.36996291243
Women Clothes,Sweaters & Cardigans,2025-03-01,-42583.27968898158
Women Clothes,Sweaters & Cardigans,2025-04-01,-20888.6973086441
Women Clothes,Sweaters & Cardigans,2025-05-01,-6831.252319956024
Women Clothes,Sweaters & Cardigans,2025-06-01,6042.933254694857
Women Clothes,Sweaters & Cardigans,2025-07-01,-20752.649632703833
Women Clothes,Sweaters & Cardigans,2025-08-01,21386.05899130304
Women Clothes,Sweaters & Cardigans,2025-09-01,25975.924763839583
Women Clothes,Sweaters & Cardigans,2025-10-01,21205.14481145797
Women Clothes,Sweaters & Cardigans,2025-11-01,-40117.25846107602
Women Clothes,Tops,2022-03-01,1407675.0
Women Clothes,Tops,2022-04-01,247794.44306110032
Women Clothes,Tops,2022-05-01,520180.7852797711
Women Clothes,Tops,2022-06-01,621415.6783745098
Women Clothes,Tops,2022-07-01,524906.147179079
Women Clothes,Tops,2022-08-01,360245.0378177896
Women Clothes,Tops,2022-09-01,-43290.206979730865
Women Clothes,Tops,2022-10-01,-470452.4484904255
Women Clothes,Tops,2022-11-01,-883624.925626507
Women Clothes,Tops,2022-12-01,-578158.6280775026
Women Clothes,Tops,2023-01-01,-620085.4780604381
Women Clothes,Tops,2023-02-01,-1191717.5083722435
Women Clothes,Tops,2023-03-01,-1291267.4681459256
Women Clothes,Tops,2023-04-01,-2247663.9053076347
Women Clothes,Tops,2023-05-01,-3396472.1719375597
Women Clothes,Tops,2023-06-01,-4449565.386669153
Women Clothes,Tops,2023-07-01,-5558004.746489009
Women Clothes,Tops,2023-08-01,-6620649.379179912
Women Clothes,Tops,2023-09-01,-7319491.014018907
Women Clothes,Tops,2023-10-01,-7327738.34372755
Women Clothes,Tops,2023-11-01,-6278186.370113858
Women Clothes,Tops,2023-12-01,-4400365.428385634
Women Clothes,Tops,2024-01-01,-3435448.143372345
Women Clothes,Tops,2024-02-01,-2966226.760571733
Women Clothes,Tops,2024-03-01,-3731668.6950910464
Women Clothes,Tops,2024-04-01,-3019199.067939492
Women Clothes,Tops,2024-05-01,-1075789.7948917735
Women Clothes,Tops,2024-06-01,1187311.3642295254
Women Clothes,Tops,2024-07-01,-542235.7424654295
Women Clothes,Tops,2024-08-01,-1445644.4134623865
Women Clothes,Tops,2024-09-01,-484112.85530837346
Women Clothes,Tops,2024-10-01,-100260.09196658502
Women Clothes,Tops,2024-11-01,-22206.211561560864
Women Clothes,Tops,2024-12-01,-86944.35091581824
Women Clothes,Tops,2025-01-01,-355225.0036155968
Women Clothes,Tops,2025-02-01,-406178.927629197
Women Clothes,Tops,2025-03-01,-901492.5905234506
Women Clothes,Tops,2025-04-01,-101551.36640902516
Women Clothes,Tops,2025-05-01,156844.25332028838
Women Clothes,Tops,2025-06-01,-296269.2027894822
Women Clothes,Tops,2025-07-01,-570142.8871703455
Women Clothes,Tops,2025-08-01,-184023.3070515734
Women Clothes,Tops,2025-09-01,-492525.62908794894
Women Clothes,Tops,2025-10-01,-451536.2212071314
Women Clothes,Tops,2025-11-01,-817224.9486477976
Women Clothes,Traditional Wear,2022-03-01,65952.0
Women Clothes,Traditional Wear,2022-04-01,-2808.2044217073417
Women Clothes,Traditional Wear,2022-05-01,-3113.4867847511487
Women Clothes,Traditional Wear,2022-06-01,-7028.395449043361
Women Clothes,Traditional Wear,2022-07-01,-17842.600492056386
Women Clothes,Traditional Wear,2022-08-01,-28433.162463133136
Women Clothes,Traditional Wear,2022-09-01,-37851.78064383691
Women Clothes,Traditional Wear,2022-10-01,-55248.826347531154
Women Clothes,Traditional Wear,2022-11-01,-50967.48172622552
Women Clothes,Traditional Wear,2022-12-01,-17922.25029428593
Women Clothes,Traditional Wear,2023-01-01,-23039.348929326603
Women Clothes,Traditional Wear,2023-02-01,-23158.517940486858
Women Clothes,Traditional Wear,2023-03-01,20772.45658967932
Women Clothes,Traditional Wear,2023-04-01,-25116.718646989204
Women Clothes,Traditional Wear,2023-05-01,-31563.219365307028
Women Clothes,Traditional Wear,2023-06-01,-33371.81193377606
Women Clothes,Traditional Wear,2023-07-01,-21365.532658275333
Women Clothes,Traditional Wear,2023-08-01,-12463.182205273311
Women Clothes,Traditional Wear,2023-09-01,-15985.85737115785
Women Clothes,Traditional Wear,2023-10-01,-10166.569989196643
Women Clothes,Traditional Wear,2023-11-01,-9170.042605206596
Women Clothes,Traditional Wear,2023-12-01,-8766.73015767528
Women Clothes,Traditional Wear,2024-01-01,-5198.691596977042
Women Clothes,Traditional Wear,2024-02-01,-4546.250398666452
Women Clothes,Traditional Wear,2024-03-01,-74905.47694114075
Women Clothes,Traditional Wear,2024-04-01,-54267.219261577
Women Clothes,Traditional Wear,2024-05-01,-36094.07544928907
Women Clothes,Traditional Wear,2024-06-01,43494.63369074102
Women Clothes,Traditional Wear,2024-07-01,-13328.47223271303
Women Clothes,Traditional Wear,2024-08-01,-19587.75806186194
Women Clothes,Traditional Wear,2024-09-01,-8087.00969347854
Women Clothes,Traditional Wear,2024-10-01,11450.7277158597
Women Clothes,Traditional Wear,2024-11-01,20617.67043145675
Women Clothes,Traditional Wear,2024-12-01,-15636.035136487735
Women Clothes,Traditional Wear,2025-01-01,-10339.480618418092
Women Clothes,Traditional Wear,2025-02-01,-7730.198328394832
Women Clothes,Traditional Wear,2025-03-01,-36963.15511254859
Women Clothes,Traditional Wear,2025-04-01,1920.5511141771424
Women Clothes,Traditional Wear,2025-05-01,-2992.6867972361724
Women Clothes,Traditional Wear,2025-06-01,-17638.494604155712
Women Clothes,Traditional Wear,2025-07-01,-9999.368826683463
Women Clothes,Traditional Wear,2025-08-01,45358.680028365794
Women Clothes,Traditional Wear,2025-09-01,-2261.930952381779
Women Clothes,Traditional Wear,2025-10-01,-26618.55328189908
Women Clothes,Traditional Wear,2025-11-01,-20594.731848018364
Women Clothes,Wedding Dresses,2022-03-01,6529.0
Women Clothes,Wedding Dresses,2022-04-01,164.37321102256465
Women Clothes,Wedding Dresses,2022-05-01,1220.022263447829
Women Clothes,Wedding Dresses,2022-06-01,6892.864491666007
Women Clothes,Wedding Dresses,2022-07-01,-1235.2669716953042
Women Clothes,Wedding Dresses,2022-08-01,-4799.703266241948
Women Clothes,Wedding Dresses,2022-09-01,-3558.974077664826
Women Clothes,Wedding Dresses,2022-10-01,-3515.8146409791716
Women Clothes,Wedding Dresses,2022-11-01,-2215.987272786576
Women Clothes,Wedding Dresses,2022-12-01,2901.63985456118
Women Clothes,Wedding Dresses,2023-01-01,-3452.8901092539536
Women Clothes,Wedding Dresses,2023-02-01,-3608.090089812875
Women Clothes,Wedding Dresses,2023-03-01,-759.1706936794044
Women Clothes,Wedding Dresses,2023-04-01,-1351.0372040255288
Women Clothes,Wedding Dresses,2023-05-01,-1105.536939889913
Women Clothes,Wedding Dresses,2023-06-01,2343.225796273271
Women Clothes,Wedding Dresses,2023-07-01,6129.027206459368
Women Clothes,Wedding Dresses,2023-08-01,-393.87810823452946
Women Clothes,Wedding Dresses,2023-09-01,-2982.6485377120935
Women Clothes,Wedding Dresses,2023-10-01,-1673.3081132613495
Women Clothes,Wedding Dresses,2023-11-01,-2574.1482093545565
Women Clothes,Wedding Dresses,2023-12-01,-5198.092117607788
Women Clothes,Wedding Dresses,2024-01-01,-3689.0016195137823
Women Clothes,Wedding Dresses,2024-02-01,-659.1036144127916
Women Clothes,Wedding Dresses,2024-03-01,-7053.795242333015
Women Clothes,Wedding Dresses,2024-04-01,-7841.320043995458
Women Clothes,Wedding Dresses,2024-05-01,-4461.751123613711
Women Clothes,Wedding Dresses,2024-06-01,12908.870771531769
Women Clothes,Wedding Dresses,2024-07-01,-5145.942039016216
Women Clothes,Wedding Dresses,2024-08-01,-2569.1867501822853
Women Clothes,Wedding Dresses,2024-09-01,-2381.2426277303557
Women Clothes,Wedding Dresses,2024-10-01,-1379.6910417191125
Women Clothes,Wedding Dresses,2024-11-01,-2016.5813980415464
Women Clothes,Wedding Dresses,2024-12-01,-8053.866233089887
Women Clothes,Wedding Dresses,2025-01-01,833.7229581526983
Women Clothes,Wedding Dresses,2025-02-01,1417.029980513816
Women Clothes,Wedding Dresses,2025-03-01,117.9435050659004
Women Clothes,Wedding Dresses,2025-04-01,1170.5216422336232
Women Clothes,Wedding Dresses,2025-05-01,3106.2472516913617
Women Clothes,Wedding Dresses,2025-06-01,-3094.022434518891
Women Clothes,Wedding Dresses,2025-07-01,-9621.83153393324
Women Clothes,Wedding Dresses,2025-08-01,-2694.5682122237363
Women Clothes,Wedding Dresses,2025-09-01,1709.3424711479263
Women Clothes,Wedding Dresses,2025-10-01,146.77351099471196
Women Clothes,Wedding Dresses,2025-11-01,2329.7976343097425
Women Shoes,Boots,2022-03-01,7552.0
Women Shoes,Boots,2022-04-01,7652.144761567935
Women Shoes,Boots,2022-05-01,3124.0503504637463
Women Shoes,Boots,2022-06-01,1446.1327240169394
Women Shoes,Boots,2022-07-01,2944.5577789094623
Women Shoes,Boots,2022-08-01,4452.674222844915
Women Shoes,Boots,2022-09-01,-2030.2127540708825
Women Shoes,Boots,2022-10-01,-12132.292861520134
Women Shoes,Boots,2022-11-01,-6903.242160004384
Women Shoes,Boots,2022-12-01,31601.674598656944
Women Shoes,Boots,2023-01-01,14201.55905254741
Women Shoes,Boots,2023-02-01,-19683.3221324809
Women Shoes,Boots,2023-03-01,-16270.561066509996
Women Shoes,Boots,2023-04-01,-10822.559873272645
Women Shoes,Boots,2023-05-01,-1477.7795922899422
Women Shoes,Boots,2023-06-01,4134.0101489227345
Women Shoes,Boots,2023-07-01,2131.875230276981
Women Shoes,Boots,2023-08-01,15683.197212720434
Women Shoes,Boots,2023-09-01,4159.987559046085
Women Shoes,Boots,2023-10-01,-11296.06499783973
Women Shoes,Boots,2023-11-01,13121.042749902115
Women Shoes,Boots,2023-12-01,28178.086213200026
Women Shoes,Boots,2024-01-01,-19289.146294100225
Women Shoes,Boots,2024-02-01,-35359.47811727898
Women Shoes,Boots,2024-03-01,-17660.97733869787
Women Shoes,Boots,2024-04-01,-1888.9130452459067
Women Shoes,Boots,2024-05-01,48556.42803422423
Women Shoes,Boots,2024-06-01,21422.941742745286
Women Shoes,Boots,2024-07-01,-31114.744613600604
Women Shoes,Boots,2024-08-01,-25310.04553688512
Women Shoes,Boots,2024-09-01,-2953.085281307678
Women Shoes,Boots,2024-10-01,-2980.683644102221
Women Shoes,Boots,2024-11-01,-15423.653581500655
Women Shoes,Boots,2024-12-01,31680.033262675
Women Shoes,Boots,2025-01-01,13016.33818613465
Women Shoes,Boots,2025-02-01,-27265.70224198788
Women Shoes,Boots,2025-03-01,-26049.58058620775
Women Shoes,Boots,2025-04-01,1031.4229120163795
Women Shoes,Boots,2025-05-01,-6023.478431348791
Women Shoes,Boots,2025-06-01,12697.577975641085
Women Shoes,Boots,2025-07-01,39233.25125076561
Women Shoes,Boots,2025-08-01,31068.450446661973
Women Shoes,Boots,2025-09-01,-9376.760431554314
Women Shoes,Boots,2025-10-01,92847.1290983726
Women Shoes,Boots,2025-11-01,-22339.639826893806
Women Shoes,Flat Sandals & Flip Flops,2022-03-01,740853.0
Women Shoes,Flat Sandals & Flip Flops,2022-04-01,-48221.44110031077
Women Shoes,Flat Sandals & Flip Flops,2022-05-01,40806.43715051096
Women Shoes,Flat Sandals & Flip Flops,2022-06-01,-25412.109109281213
Women Shoes,Flat Sandals & Flip Flops,2022-07-01,18919.392675087904
Women Shoes,Flat Sandals & Flip Flops,2022-08-01,-121585.21213780832
Women Shoes,Flat Sandals & Flip Flops,2022-09-01,-399834.7283651093
Women Shoes,Flat Sandals & Flip Flops,2022-10-01,-472157.83294026856
Women Shoes,Flat Sandals & Flip Flops,2022-11-01,-567055.9365264862
Women Shoes,Flat Sandals & Flip Flops,2022-12-01,47670.60574706108
Women Shoes,Flat Sandals & Flip Flops,2023-01-01,-44675.85130324942
Women Shoes,Flat Sandals & Flip Flops,2023-02-01,-232162.08919558424
Women Shoes,Flat Sandals & Flip Flops,2023-03-01,510978.73706023337
Women Shoes,Flat Sandals & Flip Flops,2023-04-01,-451236.1513701116
Women Shoes,Flat Sandals & Flip Flops,2023-05-01,-449826.256624375
Women Shoes,Flat Sandals & Flip Flops,2023-06-01,-382936.9613708392
Women Shoes,Flat Sandals & Flip Flops,2023-07-01,-208296.35221077304
Women Shoes,Flat Sandals & Flip Flops,2023-08-01,-199881.79119233764
Women Shoes,Flat Sandals & Flip Flops,2023-09-01,-132346.12740445393
Women Shoes,Flat Sandals & Flip Flops,2023-10-01,-52401.83407169732
Women Shoes,Flat Sandals & Flip Flops,2023-11-01,129194.31146824488
Women Shoes,Flat Sandals & Flip Flops,2023-12-01,210071.88084250607
Women Shoes,Flat Sandals & Flip Flops,2024-01-01,-20586.4380970262
Women Shoes,Flat Sandals & Flip Flops,2024-02-01,-118678.24376444973
Women Shoes,Flat Sandals & Flip Flops,2024-03-01,-995145.3692937864
Women Shoes,Flat Sandals & Flip Flops,2024-04-01,-386545.4395020914
Women Shoes,Flat Sandals & Flip Flops,2024-05-01,-221335.25567672728
Women Shoes,Flat Sandals & Flip Flops,2024-06-01,1068665.2566123265
Women Shoes,Flat Sandals & Flip Flops,2024-07-01,-406043.4243131536
Women Shoes,Flat Sandals & Flip Flops,2024-08-01,-445969.4762509047
Women Shoes,Flat Sandals & Flip Flops,2024-09-01,-138115.8852763673
Women Shoes,Flat Sandals & Flip Flops,2024-10-01,-172158.3757120719
Women Shoes,Flat Sandals & Flip Flops,2024-11-01,171111.66739528254
Women Shoes,Flat Sandals & Flip Flops,2024-12-01,-136230.1411005148
Women Shoes,Flat Sandals & Flip Flops,2025-01-01,-168245.40181742026
Women Shoes,Flat Sandals & Flip Flops,2025-02-01,-200390.9966728778
Women Shoes,Flat Sandals & Flip Flops,2025-03-01,-710231.6872197955
Women Shoes,Flat Sandals & Flip Flops,2025-04-01,-309476.2776327274
Women Shoes,Flat Sandals & Flip Flops,2025-05-01,-194134.2188175712
Women Shoes,Flat Sandals & Flip Flops,2025-06-01,-258699.2492975382
Women Shoes,Flat Sandals & Flip Flops,2025-07-01,-199922.62353607127
Women Shoes,Flat Sandals & Flip Flops,2025-08-01,790824.5097206333
Women Shoes,Flat Sandals & Flip Flops,2025-09-01,68567.52203505882
Women Shoes,Flat Sandals & Flip Flops,2025-10-01,95405.98249821935
Women Shoes,Flat Sandals & Flip Flops,2025-11-01,-334601.35655172076
Women Shoes,Flats,2022-03-01,200809.0
Women Shoes,Flats,2022-04-01,592.6149474292179
Women Shoes,Flats,2022-05-01,38220.823892527056
Women Shoes,Flats,2022-06-01,44666.500700963545
Women Shoes,Flats,2022-07-01,54062.14737772595
Women Shoes,Flats,2022-08-01,14859.583598973057
Women Shoes,Flats,2022-09-01,-69205.27840120916
Women Shoes,Flats,2022-10-01,-127392.78546788212
Women Shoes,Flats,2022-11-01,-141960.52827095153
Women Shoes,Flats,2022-12-01,-57794.63692852162
Women Shoes,Flats,2023-01-01,-72719.98169169953
Women Shoes,Flats,2023-02-01,-103465.81835406934
Women Shoes,Flats,2023-03-01,-81296.09186484036
Women Shoes,Flats,2023-04-01,-124620.1971750434
Women Shoes,Flats,2023-05-01,-134283.41328580212
Women Shoes,Flats,2023-06-01,-106199.75819785066
Women Shoes,Flats,2023-07-01,-81462.96219700947
Women Shoes,Flats,2023-08-01,-77640.20837116748
Women Shoes,Flats,2023-09-01,-68696.35379616037
Women Shoes,Flats,2023-10-01,-64754.64362875419
Women Shoes,Flats,2023-11-01,-66948.68497008929
Women Shoes,Flats,2023-12-01,-39876.72599546576
Women Shoes,Flats,2024-01-01,-61941.38437546871
Women Shoes,Flats,2024-02-01,-78878.19742858753
Women Shoes,Flats,2024-03-01,-254468.6436055221
Women Shoes,Flats,2024-04-01,-246566.92520722916
Women Shoes,Flats,2024-05-01,-201202.85718425317
Women Shoes,Flats,2024-06-01,442342.2120273623
Women Shoes,Flats,2024-07-01,-84225.32463345758
Women Shoes,Flats,2024-08-01,-255296.46950841835
Women Shoes,Flats,2024-09-01,-141953.40740519273
Women Shoes,Flats,2024-10-01,-59524.10571110647
Women Shoes,Flats,2024-11-01,51863.810194568214
