top-level_category,second-level_category,forecast_date,forecast_sold_per_month
Mom & Baby,Baby Healthcare,2026-01-01,225398.69
Mom & Baby,Baby Healthcare,2026-02-01,224338.13
Mom & Baby,Baby Healthcare,2026-03-01,284148.14
Mom & Baby,Baby Healthcare,2026-04-01,270556.7
Mom & Baby,Baby Healthcare,2026-05-01,264906.75
Mom & Baby,Baby Healthcare,2026-06-01,314468.53
Mom & Baby,Baby Healthcare,2026-07-01,282177.52
Mom & Baby,Baby Healthcare,2026-08-01,284537.24
Mom & Baby,Baby Healthcare,2026-09-01,295417.21
Mom & Baby,Baby Healthcare,2026-10-01,275437.83
Mom & Baby,Baby Healthcare,2026-11-01,281926.61
Mom & Baby,Baby Safety,2025-12-01,0.0
Mom & Baby,Baby Safety,2026-01-01,126259.31
Mom & Baby,Baby Safety,2026-02-01,0.0
Mom & Baby,Baby Safety,2026-03-01,0.0
Mom & Baby,Baby Safety,2026-04-01,0.0
Mom & Baby,Baby Safety,2026-05-01,0.0
Mom & Baby,Baby Safety,2026-06-01,0.0
Mom & Baby,Baby Safety,2026-07-01,0.0
Mom & Baby,Baby Safety,2026-08-01,0.0
Mom & Baby,Baby Safety,2026-09-01,5982691.24
Mom & Baby,Baby Safety,2026-10-01,0.0
Mom & Baby,Baby Safety,2026-11-01,0.0
Mom & Baby,Baby Travel Essentials,2025-12-01,27933.71
Mom & Baby,Baby Travel Essentials,2026-01-01,43724.37
Mom & Baby,Baby Travel Essentials,2026-02-01,46354.67
Mom & Baby,Baby Travel Essentials,2026-03-01,51900.78
Mom & Baby,Baby Travel Essentials,2026-04-01,47332.48
Mom & Baby,Baby Travel Essentials,2026-05-01,49455.83
Mom & Baby,Baby Travel Essentials,2026-06-01,73413.09
Mom & Baby,Baby Travel Essentials,2026-07-01,48992.46
Mom & Baby,Baby Travel Essentials,2026-08-01,22877.1
Mom & Baby,Baby Travel Essentials,2026-09-01,0.0
Mom & Baby,Baby Travel Essentials,2026-10-01,20677.48
Mom & Baby,Baby Travel Essentials,2026-11-01,70132.74
Mom & Baby,Bath & Body Care,2025-12-01,16239352.84
Mom & Baby,Bath & Body Care,2026-01-01,18701865.75
Mom & Baby,Bath & Body Care,2026-02-01,21278492.95
Mom & Baby,Bath & Body Care,2026-03-01,25182415.63
Mom & Baby,Bath & Body Care,2026-04-01,28868657.02
Mom & Baby,Bath & Body Care,2026-05-01,32829378.23
Mom & Baby,Bath & Body Care,2026-06-01,36945116.41
Mom & Baby,Bath & Body Care,2026-07-01,41450949.28
Mom & Baby,Bath & Body Care,2026-08-01,46428277.18
Mom & Baby,Bath & Body Care,2026-09-01,51313824.8
Mom & Baby,Bath & Body Care,2026-10-01,59643555.22
Mom & Baby,Bath & Body Care,2026-11-01,65370584.15
Mom & Baby,Diapering & Potty,2025-12-01,540200.51
Mom & Baby,Diapering & Potty,2026-01-01,5849353.87
Mom & Baby,Diapering & Potty,2026-02-01,0.0
Mom & Baby,Diapering & Potty,2026-03-01,11414137.55
Mom & Baby,Diapering & Potty,2026-04-01,0.0
Mom & Baby,Diapering & Potty,2026-05-01,25549324.87
Mom & Baby,Diapering & Potty,2026-06-01,0.0
Mom & Baby,Diapering & Potty,2026-07-01,56668668.29
Mom & Baby,Diapering & Potty,2026-08-01,0.0
Mom & Baby,Diapering & Potty,2026-09-01,134311132.94
Mom & Baby,Diapering & Potty,2026-10-01,0.0
Mom & Baby,Diapering & Potty,2026-11-01,328506589.03
Mom & Baby,Feeding Essentials,2025-12-01,2584821.58
Mom & Baby,Feeding Essentials,2026-01-01,5116863.28
Mom & Baby,Feeding Essentials,2026-02-01,2196517.99
Mom & Baby,Feeding Essentials,2026-03-01,6190655.0
Mom & Baby,Feeding Essentials,2026-04-01,2723055.48
Mom & Baby,Feeding Essentials,2026-05-01,5801678.23
Mom & Baby,Feeding Essentials,2026-06-01,2536433.26
Mom & Baby,Feeding Essentials,2026-07-01,5573905.06
Mom & Baby,Feeding Essentials,2026-08-01,3018145.66
Mom & Baby,Feeding Essentials,2026-09-01,5293254.76
Mom & Baby,Feeding Essentials,2026-10-01,3834009.37
Mom & Baby,Feeding Essentials,2026-11-01,6626809.53
Mom & Baby,Gift Sets & Packages,2025-12-01,2853.61
Mom & Baby,Gift Sets & Packages,2026-01-01,664.49
Mom & Baby,Gift Sets & Packages,2026-02-01,0.0
Mom & Baby,Gift Sets & Packages,2026-03-01,0.0
Mom & Baby,Gift Sets & Packages,2026-04-01,0.0
Mom & Baby,Gift Sets & Packages,2026-05-01,0.0
Mom & Baby,Gift Sets & Packages,2026-06-01,0.0
Mom & Baby,Gift Sets & Packages,2026-07-01,0.0
Mom & Baby,Gift Sets & Packages,2026-08-01,0.0
Mom & Baby,Gift Sets & Packages,2026-09-01,0.0
Mom & Baby,Gift Sets & Packages,2026-10-01,1554.27
Mom & Baby,Gift Sets & Packages,2026-11-01,307.07
Mom & Baby,Maternity Accessories,2025-12-01,21372.53
Mom & Baby,Maternity Accessories,2026-01-01,0.0
Mom & Baby,Maternity Accessories,2026-02-01,31156.63
Mom & Baby,Maternity Accessories,2026-03-01,0.0
Mom & Baby,Maternity Accessories,2026-04-01,44431.55
Mom & Baby,Maternity Accessories,2026-05-01,0.0
Mom & Baby,Maternity Accessories,2026-06-01,76039.4
Mom & Baby,Maternity Accessories,2026-07-01,0.0
Mom & Baby,Maternity Accessories,2026-08-01,105773.54
Mom & Baby,Maternity Accessories,2026-09-01,0.0
Mom & Baby,Maternity Accessories,2026-10-01,162799.45
Mom & Baby,Maternity Accessories,2026-11-01,0.0
Mom & Baby,Maternity Healthcare,2025-12-01,8439.2
Mom & Baby,Maternity Healthcare,2026-01-01,7972.15
Mom & Baby,Maternity Healthcare,2026-02-01,18626.76
Mom & Baby,Maternity Healthcare,2026-03-01,9468.69
Mom & Baby,Maternity Healthcare,2026-04-01,27760.26
Mom & Baby,Maternity Healthcare,2026-05-01,24118.87
Mom & Baby,Maternity Healthcare,2026-06-01,24800.12
Mom & Baby,Maternity Healthcare,2026-07-01,15816.67
Mom & Baby,Maternity Healthcare,2026-08-01,22160.02
Mom & Baby,Maternity Healthcare,2026-09-01,58169.2
Mom & Baby,Maternity Healthcare,2026-10-01,37130.42
Mom & Baby,Maternity Healthcare,2026-11-01,19299.71
Mom & Baby,Milk Formula & Baby Food,2025-12-01,32357.84
Mom & Baby,Milk Formula & Baby Food,2026-01-01,34032.13
Mom & Baby,Milk Formula & Baby Food,2026-02-01,36583.86
Mom & Baby,Milk Formula & Baby Food,2026-03-01,32837.01
Mom & Baby,Milk Formula & Baby Food,2026-04-01,35994.84
Mom & Baby,Milk Formula & Baby Food,2026-05-01,79560.1
Mom & Baby,Milk Formula & Baby Food,2026-06-01,61198.96
Mom & Baby,Milk Formula & Baby Food,2026-07-01,21970.83
Mom & Baby,Milk Formula & Baby Food,2026-08-01,24896.39
Mom & Baby,Milk Formula & Baby Food,2026-09-01,0.0
Mom & Baby,Milk Formula & Baby Food,2026-10-01,53641.88
Mom & Baby,Milk Formula & Baby Food,2026-11-01,86525.72
Mom & Baby,Nursery,2025-12-01,183687.24
Mom & Baby,Nursery,2026-01-01,202923.12
Mom & Baby,Nursery,2026-02-01,241514.79
Mom & Baby,Nursery,2026-03-01,243365.46
Mom & Baby,Nursery,2026-04-01,229747.9
Mom & Baby,Nursery,2026-05-01,305146.18
Mom & Baby,Nursery,2026-06-01,507917.5
Mom & Baby,Nursery,2026-07-01,316198.48
Mom & Baby,Nursery,2026-08-01,180060.59
Mom & Baby,Nursery,2026-09-01,126734.01
Mom & Baby,Nursery,2026-10-01,184312.57
Mom & Baby,Nursery,2026-11-01,976678.51
Mom & Baby,Others,2025-12-01,7103.04
Mom & Baby,Others,2026-01-01,7112.34
Mom & Baby,Others,2026-02-01,9518.21
Mom & Baby,Others,2026-03-01,3393.46
Mom & Baby,Others,2026-04-01,11647.64
Mom & Baby,Others,2026-05-01,8836.35
Mom & Baby,Others,2026-06-01,3918.32
Mom & Baby,Others,2026-07-01,11746.31
Mom & Baby,Others,2026-08-01,8191.73
Mom & Baby,Others,2026-09-01,8213.16
Mom & Baby,Others,2026-10-01,9962.66
Mom & Baby,Others,2026-11-01,2272.97
Mom & Baby,Toys,2025-12-01,61275154.84
Mom & Baby,Toys,2026-01-01,153283904.78
Mom & Baby,Toys,2026-02-01,392914037.21
Mom & Baby,Toys,2026-03-01,1007949293.24
Mom & Baby,Toys,2026-04-01,2592148894.18
Mom & Baby,Toys,2026-05-01,6665449222.62
Mom & Baby,Toys,2026-06-01,17141785593.02
Mom & Baby,Toys,2026-07-01,44076119889.62
Mom & Baby,Toys,2026-08-01,113348831102.35
Mom & Baby,Toys,2026-09-01,291500319465.37
Mom & Baby,Toys,2026-10-01,749634790007.7
Mom & Baby,Toys,2026-11-01,1927824354036.51
Motorcycles,Motorcycle Accessories,2025-12-01,1112401.74
Motorcycles,Motorcycle Accessories,2026-01-01,1001362.1
Motorcycles,Motorcycle Accessories,2026-02-01,1002410.21
Motorcycles,Motorcycle Accessories,2026-03-01,1264908.35
Motorcycles,Motorcycle Accessories,2026-04-01,1482801.37
Motorcycles,Motorcycle Accessories,2026-05-01,1435726.94
Motorcycles,Motorcycle Accessories,2026-06-01,1329214.37
Motorcycles,Motorcycle Accessories,2026-07-01,1582487.43
Motorcycles,Motorcycle Accessories,2026-08-01,1577391.26
Motorcycles,Motorcycle Accessories,2026-09-01,1605602.25
Motorcycles,Motorcycle Accessories,2026-10-01,1616371.73
Motorcycles,Motorcycle Accessories,2026-11-01,1544015.04
Motorcycles,Motorcycle Helmets & Accessories,2025-12-01,411251.85
Motorcycles,Motorcycle Helmets & Accessories,2026-01-01,67226.03
Motorcycles,Motorcycle Helmets & Accessories,2026-02-01,497825.25
Motorcycles,Motorcycle Helmets & Accessories,2026-03-01,0.0
Motorcycles,Motorcycle Helmets & Accessories,2026-04-01,625865.36
Motorcycles,Motorcycle Helmets & Accessories,2026-05-01,0.0
Motorcycles,Motorcycle Helmets & Accessories,2026-06-01,1069186.31
Motorcycles,Motorcycle Helmets & Accessories,2026-07-01,0.0
Motorcycles,Motorcycle Helmets & Accessories,2026-08-01,1472958.7
Motorcycles,Motorcycle Helmets & Accessories,2026-09-01,0.0
Motorcycles,Motorcycle Helmets & Accessories,2026-10-01,2335101.84
Motorcycles,Motorcycle Helmets & Accessories,2026-11-01,0.0
Motorcycles,Motorcycle Spare Parts,2025-12-01,17690490.64
Motorcycles,Motorcycle Spare Parts,2026-01-01,34813684.99
Motorcycles,Motorcycle Spare Parts,2026-02-01,70271466.39
Motorcycles,Motorcycle Spare Parts,2026-03-01,142770876.95
Motorcycles,Motorcycle Spare Parts,2026-04-01,291067386.42
Motorcycles,Motorcycle Spare Parts,2026-05-01,593790473.34
Motorcycles,Motorcycle Spare Parts,2026-06-01,1213606011.05
Motorcycles,Motorcycle Spare Parts,2026-07-01,2481235973.55
Motorcycles,Motorcycle Spare Parts,2026-08-01,5075069138.57
Motorcycles,Motorcycle Spare Parts,2026-09-01,10379552227.43
Motorcycles,Motorcycle Spare Parts,2026-10-01,21226980507.75
Motorcycles,Motorcycle Spare Parts,2026-11-01,43417339228.16
Motorcycles,Others,2025-12-01,65821.35
Motorcycles,Others,2026-01-01,75662.54
Motorcycles,Others,2026-02-01,76207.52
Motorcycles,Others,2026-03-01,80887.38
Motorcycles,Others,2026-04-01,75617.9
Motorcycles,Others,2026-05-01,76214.75
Motorcycles,Others,2026-06-01,72161.44
Motorcycles,Others,2026-07-01,76777.96
Motorcycles,Others,2026-08-01,66119.38
Motorcycles,Others,2026-09-01,50588.14
Motorcycles,Others,2026-10-01,46828.9
Motorcycles,Others,2026-11-01,67269.12
Muslim Fashion,Men Muslim Wear,2025-12-01,3882.87
Muslim Fashion,Men Muslim Wear,2026-01-01,3688.65
Muslim Fashion,Men Muslim Wear,2026-02-01,3837.8
Muslim Fashion,Men Muslim Wear,2026-03-01,3910.72
Muslim Fashion,Men Muslim Wear,2026-04-01,3970.74
Muslim Fashion,Men Muslim Wear,2026-05-01,4015.65
Muslim Fashion,Men Muslim Wear,2026-06-01,4050.04
Muslim Fashion,Men Muslim Wear,2026-07-01,4076.12
Muslim Fashion,Men Muslim Wear,2026-08-01,4095.36
Muslim Fashion,Men Muslim Wear,2026-09-01,26619.39
Muslim Fashion,Men Muslim Wear,2026-10-01,3356.13
Muslim Fashion,Men Muslim Wear,2026-11-01,3473.6
Muslim Fashion,Others,2025-12-01,30.9
Muslim Fashion,Others,2026-01-01,17.25
Muslim Fashion,Others,2026-02-01,12.4
Muslim Fashion,Others,2026-03-01,12.46
Muslim Fashion,Others,2026-04-01,1886.27
Muslim Fashion,Others,2026-05-01,13.63
Muslim Fashion,Others,2026-06-01,13.62
Muslim Fashion,Others,2026-07-01,13.57
Muslim Fashion,Others,2026-08-01,13.56
Muslim Fashion,Others,2026-09-01,13.56
Muslim Fashion,Others,2026-10-01,13.57
Muslim Fashion,Others,2026-11-01,13.57
Muslim Fashion,Prayer Attire & Equipment,2025-12-01,1496.21
Muslim Fashion,Prayer Attire & Equipment,2026-01-01,1468.51
Muslim Fashion,Prayer Attire & Equipment,2026-02-01,1448.36
Muslim Fashion,Prayer Attire & Equipment,2026-03-01,16503.78
Muslim Fashion,Prayer Attire & Equipment,2026-04-01,1188.78
Muslim Fashion,Prayer Attire & Equipment,2026-05-01,1232.91
Muslim Fashion,Prayer Attire & Equipment,2026-06-01,1287.04
Muslim Fashion,Prayer Attire & Equipment,2026-07-01,1341.96
Muslim Fashion,Prayer Attire & Equipment,2026-08-01,1397.31
Muslim Fashion,Prayer Attire & Equipment,2026-09-01,1452.74
Muslim Fashion,Prayer Attire & Equipment,2026-10-01,1507.95
Muslim Fashion,Prayer Attire & Equipment,2026-11-01,1562.64
Muslim Fashion,Women Muslim Wear,2025-12-01,9242.21
Muslim Fashion,Women Muslim Wear,2026-01-01,9959.73
Muslim Fashion,Women Muslim Wear,2026-02-01,11302.19
Muslim Fashion,Women Muslim Wear,2026-03-01,11507.61
Muslim Fashion,Women Muslim Wear,2026-04-01,12780.45
Muslim Fashion,Women Muslim Wear,2026-05-01,12115.08
Muslim Fashion,Women Muslim Wear,2026-06-01,12442.91
Muslim Fashion,Women Muslim Wear,2026-07-01,12179.33
Muslim Fashion,Women Muslim Wear,2026-08-01,11270.01
Muslim Fashion,Women Muslim Wear,2026-09-01,17333.33
Muslim Fashion,Women Muslim Wear,2026-10-01,15358.8
Muslim Fashion,Women Muslim Wear,2026-11-01,15902.44
Pets,Litter & Toilet,2025-12-01,55192198610.68
Pets,Litter & Toilet,2026-01-01,5285785765858.26
Pets,Litter & Toilet,2026-02-01,506290822101259.5
Pets,Litter & Toilet,2026-03-01,4.849433730553251e+16
Pets,Litter & Toilet,2026-04-01,4.644960299597235e+18
Pets,Litter & Toilet,2026-05-01,4.449108367007939e+20
Pets,Litter & Toilet,2026-06-01,4.261514412319539e+22
Pets,Litter & Toilet,2026-07-01,4.08183024290331e+24
Pets,Litter & Toilet,2026-08-01,3.9097223474627034e+26
Pets,Litter & Toilet,2026-09-01,3.74487127700263e+28
Pets,Litter & Toilet,2026-10-01,3.586971051901044e+30
Pets,Litter & Toilet,2026-11-01,3.4357285939809994e+32
Pets,Others,2025-12-01,0.0
Pets,Others,2026-01-01,4225.5
Pets,Others,2026-02-01,6710.47
Pets,Others,2026-03-01,7674.68
Pets,Others,2026-04-01,5203.7
Pets,Others,2026-05-01,24001.18
Pets,Others,2026-06-01,19749.33
Pets,Others,2026-07-01,8275.48
Pets,Others,2026-08-01,8179.25
Pets,Others,2026-09-01,6700.25
Pets,Others,2026-10-01,5617.38
Pets,Others,2026-11-01,2862.53
Pets,Pet Accessories,2025-12-01,8435082.68
Pets,Pet Accessories,2026-01-01,10837375.92
Pets,Pet Accessories,2026-02-01,14064439.77
Pets,Pet Accessories,2026-03-01,18763715.91
Pets,Pet Accessories,2026-04-01,24475301.67
Pets,Pet Accessories,2026-05-01,31464807.54
Pets,Pet Accessories,2026-06-01,39599871.81
Pets,Pet Accessories,2026-07-01,51948497.86
Pets,Pet Accessories,2026-08-01,64370197.75
Pets,Pet Accessories,2026-09-01,83099995.48
Pets,Pet Accessories,2026-10-01,103349265.85
Pets,Pet Accessories,2026-11-01,131326132.09
Pets,Pet Clothing & Accessories,2025-12-01,354666.01
Pets,Pet Clothing & Accessories,2026-01-01,353790.03
Pets,Pet Clothing & Accessories,2026-02-01,405981.86
Pets,Pet Clothing & Accessories,2026-03-01,416200.8
Pets,Pet Clothing & Accessories,2026-04-01,477403.54
Pets,Pet Clothing & Accessories,2026-05-01,673958.42
Pets,Pet Clothing & Accessories,2026-06-01,598536.59
Pets,Pet Clothing & Accessories,2026-07-01,495309.8
Pets,Pet Clothing & Accessories,2026-08-01,522673.85
Pets,Pet Clothing & Accessories,2026-09-01,591204.78
Pets,Pet Clothing & Accessories,2026-10-01,518683.8
Pets,Pet Clothing & Accessories,2026-11-01,740897.21
Pets,Pet Food,2025-12-01,20160837.78
Pets,Pet Food,2026-01-01,24998176.48
Pets,Pet Food,2026-02-01,25567574.94
Pets,Pet Food,2026-03-01,25414069.55
Pets,Pet Food,2026-04-01,15979106.09
Pets,Pet Food,2026-05-01,0.0
Pets,Pet Food,2026-06-01,0.0
Pets,Pet Food,2026-07-01,0.0
Pets,Pet Food,2026-08-01,0.0
Pets,Pet Food,2026-09-01,0.0
Pets,Pet Food,2026-10-01,53269917.92
Pets,Pet Food,2026-11-01,157274432.95
Pets,Pet Grooming,2025-12-01,5246267.27
Pets,Pet Grooming,2026-01-01,0.0
Pets,Pet Grooming,2026-02-01,5977207.72
Pets,Pet Grooming,2026-03-01,607731.86
Pets,Pet Grooming,2026-04-01,5129998.67
Pets,Pet Grooming,2026-05-01,1224370.49
Pets,Pet Grooming,2026-06-01,2836016.01
Pets,Pet Grooming,2026-07-01,377610.79
Pets,Pet Grooming,2026-08-01,4828669.05
Pets,Pet Grooming,2026-09-01,0.0
Pets,Pet Grooming,2026-10-01,8428349.61
Pets,Pet Grooming,2026-11-01,4257607.38
Pets,Pet Healthcare,2025-12-01,1235684.51
Pets,Pet Healthcare,2026-01-01,1150093.21
Pets,Pet Healthcare,2026-02-01,1144826.57
Pets,Pet Healthcare,2026-03-01,1338217.28
Pets,Pet Healthcare,2026-04-01,1055066.83
Pets,Pet Healthcare,2026-05-01,671875.15
Pets,Pet Healthcare,2026-06-01,1007736.76
Pets,Pet Healthcare,2026-07-01,1197307.48
Pets,Pet Healthcare,2026-08-01,1560536.91
Pets,Pet Healthcare,2026-09-01,1573894.38
Pets,Pet Healthcare,2026-10-01,1926985.29
Pets,Pet Healthcare,2026-11-01,3747450.8
Sports & Outdoors,Others,2025-12-01,4641.08
Sports & Outdoors,Others,2026-01-01,0.0
Sports & Outdoors,Others,2026-02-01,0.0
Sports & Outdoors,Others,2026-03-01,0.0
Sports & Outdoors,Others,2026-04-01,0.0
Sports & Outdoors,Others,2026-05-01,2706.33
Sports & Outdoors,Others,2026-06-01,0.0
Sports & Outdoors,Others,2026-07-01,0.0
Sports & Outdoors,Others,2026-08-01,0.0
Sports & Outdoors,Others,2026-09-01,0.0
Sports & Outdoors,Others,2026-10-01,0.0
Sports & Outdoors,Others,2026-11-01,0.0
Sports & Outdoors,Sports & Outdoor Accessories,2025-12-01,10991269.88
Sports & Outdoors,Sports & Outdoor Accessories,2026-01-01,12332350.77
Sports & Outdoors,Sports & Outdoor Accessories,2026-02-01,12711151.45
Sports & Outdoors,Sports & Outdoor Accessories,2026-03-01,13799904.71
Sports & Outdoors,Sports & Outdoor Accessories,2026-04-01,11817306.83
Sports & Outdoors,Sports & Outdoor Accessories,2026-05-01,10959641.75
Sports & Outdoors,Sports & Outdoor Accessories,2026-06-01,8667742.65
Sports & Outdoors,Sports & Outdoor Accessories,2026-07-01,9509301.48
Sports & Outdoors,Sports & Outdoor Accessories,2026-08-01,5826144.71
Sports & Outdoors,Sports & Outdoor Accessories,2026-09-01,155041.92
Sports & Outdoors,Sports & Outdoor Accessories,2026-10-01,12187885.0
Sports & Outdoors,Sports & Outdoor Accessories,2026-11-01,10737361.37
Sports & Outdoors,Sports & Outdoor Apparels,2025-12-01,632482.31
Sports & Outdoors,Sports & Outdoor Apparels,2026-01-01,517264.5
Sports & Outdoors,Sports & Outdoor Apparels,2026-02-01,600597.91
Sports & Outdoors,Sports & Outdoor Apparels,2026-03-01,540043.66
Sports & Outdoors,Sports & Outdoor Apparels,2026-04-01,1046472.05
Sports & Outdoors,Sports & Outdoor Apparels,2026-05-01,1245814.21
Sports & Outdoors,Sports & Outdoor Apparels,2026-06-01,1713943.65
Sports & Outdoors,Sports & Outdoor Apparels,2026-07-01,597014.28
Sports & Outdoors,Sports & Outdoor Apparels,2026-08-01,775538.11
Sports & Outdoors,Sports & Outdoor Apparels,2026-09-01,1865942.46
Sports & Outdoors,Sports & Outdoor Apparels,2026-10-01,666662.8
Sports & Outdoors,Sports & Outdoor Apparels,2026-11-01,632614.18
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2025-12-01,2869124.03
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-01-01,2585180.44
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-02-01,2673295.6
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-03-01,15047878.61
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-04-01,19571322.54
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-05-01,21036218.81
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-06-01,23327028.37
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-07-01,18564481.16
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-08-01,219959715.29
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-09-01,61166436.76
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-10-01,11961454.29
Sports & Outdoors,Sports & Outdoor Recreation Equipments,2026-11-01,12969056.89
Sports & Outdoors,Sports Footwear,2025-12-01,35067.29
Sports & Outdoors,Sports Footwear,2026-01-01,45338.43
Sports & Outdoors,Sports Footwear,2026-02-01,48432.42
Sports & Outdoors,Sports Footwear,2026-03-01,42950.52
Sports & Outdoors,Sports Footwear,2026-04-01,33961.3
Sports & Outdoors,Sports Footwear,2026-05-01,35840.28
Sports & Outdoors,Sports Footwear,2026-06-01,70290.95
Sports & Outdoors,Sports Footwear,2026-07-01,61679.18
Sports & Outdoors,Sports Footwear,2026-08-01,51875.73
Sports & Outdoors,Sports Footwear,2026-09-01,0.0
Sports & Outdoors,Sports Footwear,2026-10-01,23374.38
Sports & Outdoors,Sports Footwear,2026-11-01,80759.78
Stationery,Art Supplies,2025-12-01,2372718.9
Stationery,Art Supplies,2026-01-01,2772088.92
Stationery,Art Supplies,2026-02-01,3196621.67
Stationery,Art Supplies,2026-03-01,3850033.19
Stationery,Art Supplies,2026-04-01,4712464.98
Stationery,Art Supplies,2026-05-01,5754319.34
Stationery,Art Supplies,2026-06-01,6870782.95
Stationery,Art Supplies,2026-07-01,7686154.59
Stationery,Art Supplies,2026-08-01,8925651.04
Stationery,Art Supplies,2026-09-01,10645706.7
Stationery,Art Supplies,2026-10-01,12386354.68
Stationery,Art Supplies,2026-11-01,14456833.92
Stationery,Gift & Wrapping,2025-12-01,25893211.2
Stationery,Gift & Wrapping,2026-01-01,37169481.2
Stationery,Gift & Wrapping,2026-02-01,56440163.44
Stationery,Gift & Wrapping,2026-03-01,85418841.37
Stationery,Gift & Wrapping,2026-04-01,132270442.83
Stationery,Gift & Wrapping,2026-05-01,204895822.89
Stationery,Gift & Wrapping,2026-06-01,319458663.02
Stationery,Gift & Wrapping,2026-07-01,488284481.57
Stationery,Gift & Wrapping,2026-08-01,756184018.1
Stationery,Gift & Wrapping,2026-09-01,1172133044.79
Stationery,Gift & Wrapping,2026-10-01,1814611519.26
Stationery,Gift & Wrapping,2026-11-01,2811884535.92
Stationery,Letters & Envelopes,2025-12-01,88442.22
Stationery,Letters & Envelopes,2026-01-01,5071.84
Stationery,Letters & Envelopes,2026-02-01,48855.61
Stationery,Letters & Envelopes,2026-03-01,126809.27
Stationery,Letters & Envelopes,2026-04-01,192995.18
Stationery,Letters & Envelopes,2026-05-01,224148.88
Stationery,Letters & Envelopes,2026-06-01,232440.11
Stationery,Letters & Envelopes,2026-07-01,178775.53
Stationery,Letters & Envelopes,2026-08-01,160910.72
Stationery,Letters & Envelopes,2026-09-01,143293.56
Stationery,Letters & Envelopes,2026-10-01,82957.72
Stationery,Letters & Envelopes,2026-11-01,86660.46
Stationery,Notebooks & Papers,2025-12-01,14447085.97
Stationery,Notebooks & Papers,2026-01-01,15920863.78
Stationery,Notebooks & Papers,2026-02-01,18145610.83
Stationery,Notebooks & Papers,2026-03-01,22791253.34
Stationery,Notebooks & Papers,2026-04-01,27681974.77
Stationery,Notebooks & Papers,2026-05-01,33056433.35
Stationery,Notebooks & Papers,2026-06-01,39913545.83
Stationery,Notebooks & Papers,2026-07-01,46695774.65
Stationery,Notebooks & Papers,2026-08-01,53990701.26
Stationery,Notebooks & Papers,2026-09-01,64078073.34
Stationery,Notebooks & Papers,2026-10-01,71266687.04
Stationery,Notebooks & Papers,2026-11-01,76637933.35
Stationery,Others,2025-12-01,9178.06
Stationery,Others,2026-01-01,17480.3
Stationery,Others,2026-02-01,11469.74
Stationery,Others,2026-03-01,43469.92
Stationery,Others,2026-04-01,47872.19
Stationery,Others,2026-05-01,55666.03
Stationery,Others,2026-06-01,58696.22
Stationery,Others,2026-07-01,50318.49
Stationery,Others,2026-08-01,45400.36
Stationery,Others,2026-09-01,28936.32
Stationery,Others,2026-10-01,37930.8
Stationery,Others,2026-11-01,49070.84
Stationery,School & Office Equipment,2025-12-01,8517827.77
Stationery,School & Office Equipment,2026-01-01,6418798.63
Stationery,School & Office Equipment,2026-02-01,5823035.91
Stationery,School & Office Equipment,2026-03-01,5684497.33
Stationery,School & Office Equipment,2026-04-01,5537654.56
Stationery,School & Office Equipment,2026-05-01,5807943.67
Stationery,School & Office Equipment,2026-06-01,6505481.09
Stationery,School & Office Equipment,2026-07-01,6228416.5
Stationery,School & Office Equipment,2026-08-01,7093531.99
Stationery,School & Office Equipment,2026-09-01,16044378.18
Stationery,School & Office Equipment,2026-10-01,6277671.74
Stationery,School & Office Equipment,2026-11-01,6963615.19
Stationery,Writing & Correction,2025-12-01,4664455.36
Stationery,Writing & Correction,2026-01-01,3130458.14
Stationery,Writing & Correction,2026-02-01,4264507.49
Stationery,Writing & Correction,2026-03-01,4568123.02
Stationery,Writing & Correction,2026-04-01,4032481.94
Stationery,Writing & Correction,2026-05-01,5385307.79
Stationery,Writing & Correction,2026-06-01,7557019.92
Stationery,Writing & Correction,2026-07-01,7138281.49
Stationery,Writing & Correction,2026-08-01,5803642.12
Stationery,Writing & Correction,2026-09-01,15268990.53
Stationery,Writing & Correction,2026-10-01,4986918.38
Stationery,Writing & Correction,2026-11-01,3236251.43
"Tickets, Vouchers & Services",E,2025-12-01,0.0
"Tickets, Vouchers & Services",E,2026-01-01,0.0
"Tickets, Vouchers & Services",E,2026-02-01,0.0
"Tickets, Vouchers & Services",E,2026-03-01,0.0
"Tickets, Vouchers & Services",E,2026-04-01,0.0
"Tickets, Vouchers & Services",E,2026-05-01,0.0
"Tickets, Vouchers & Services",E,2026-06-01,0.0
"Tickets, Vouchers & Services",E,2026-07-01,0.0
"Tickets, Vouchers & Services",E,2026-08-01,0.0
"Tickets, Vouchers & Services",E,2026-09-01,0.0
"Tickets, Vouchers & Services",E,2026-10-01,1.19
"Tickets, Vouchers & Services",E,2026-11-01,0.0
